Date,Open,High,Low,Close,Adj Close,Volume
2019-09-19,40.349998,41.439999,36.029999,37.549999,37.549999,22025800
2019-09-20,38.590000,39.200001,36.150002,36.150002,36.150002,3322600
2019-09-23,36.580002,38.150002,35.750000,36.110001,36.110001,2237300
2019-09-24,36.009998,37.119999,34.060001,34.500000,34.500000,3175000
2019-09-25,34.599998,35.599998,34.200001,35.250000,35.250000,3026600
2019-09-26,36.000000,36.290001,32.299999,32.439999,32.439999,2658200
2019-09-27,33.000000,33.509998,30.469999,32.270000,32.270000,2475900
2019-09-30,32.639999,34.200001,32.000000,33.910000,33.910000,1385000
2019-10-01,34.250000,34.480000,31.250000,32.389999,32.389999,1291300
2019-10-02,31.650000,31.900000,30.010000,31.100000,31.100000,1877200
2019-10-03,31.180000,34.799999,30.500000,32.889999,32.889999,2437800
2019-10-04,33.049999,35.080002,32.799000,34.720001,34.720001,918700
2019-10-07,34.900002,37.970001,34.400002,36.810001,36.810001,1983800
2019-10-08,36.500000,36.700001,34.919998,35.450001,35.450001,1217000
2019-10-09,35.849998,37.490002,35.610001,36.750000,36.750000,1166800
2019-10-10,36.750000,37.349998,35.150002,35.599998,35.599998,1348600
2019-10-11,35.930000,36.480000,35.369999,35.669998,35.669998,2168600
2019-10-14,35.650002,36.250000,32.950001,33.090000,33.090000,2194800
2019-10-15,33.169998,34.849998,32.509998,34.799999,34.799999,1473000
2019-10-16,33.560001,33.770000,31.900000,32.200001,32.200001,1987700
2019-10-17,32.299999,34.160000,32.299999,33.959999,33.959999,1488800
2019-10-18,33.840000,33.875000,31.459999,31.570000,31.570000,1305000
2019-10-21,31.900000,32.099998,29.700001,30.010000,30.010000,1981500
2019-10-22,30.049999,30.309999,28.010000,28.040001,28.040001,1964400
2019-10-23,27.900000,29.250000,27.549999,28.760000,28.760000,2779600
2019-10-24,29.160000,33.459999,29.150000,32.500000,32.500000,3813400
2019-10-25,32.860001,34.500000,32.400002,34.299999,34.299999,2117700
2019-10-28,35.000000,35.437000,33.110001,33.279999,33.279999,1906100
2019-10-29,33.189999,34.080002,32.599998,33.650002,33.650002,716700
2019-10-30,33.790001,34.869999,33.380001,34.810001,34.810001,919700
2019-10-31,34.820000,34.990002,33.119999,33.590000,33.590000,965200
2019-11-01,33.700001,34.480000,33.630001,34.020000,34.020000,803900
2019-11-04,34.529999,34.869999,33.360001,34.439999,34.439999,865500
2019-11-05,34.500000,35.250000,33.209999,34.910000,34.910000,1021100
2019-11-06,34.560001,34.759998,32.889999,33.060001,33.060001,1257800
2019-11-07,33.299999,33.740002,31.000000,31.290001,31.290001,1016600
2019-11-08,31.110001,32.830002,30.260000,32.810001,32.810001,931700
2019-11-11,32.759998,34.000000,32.360001,33.549999,33.549999,1665000
2019-11-12,33.810001,35.200001,33.799999,34.400002,34.400002,3258700
2019-11-13,38.820000,41.919998,38.250000,40.189999,40.189999,10597600
2019-11-14,40.180000,41.720001,39.380001,41.369999,41.369999,2564300
2019-11-15,41.750000,42.959999,40.430000,40.630001,40.630001,2117200
2019-11-18,40.720001,41.480000,39.750000,40.320000,40.320000,1151500
2019-11-19,40.450001,40.880001,37.529999,39.150002,39.150002,1890800
2019-11-20,38.830002,39.938000,37.599998,38.400002,38.400002,1158000
2019-11-21,38.240002,40.169998,38.180000,40.029999,40.029999,1410300
2019-11-22,41.349998,42.700001,39.709999,41.040001,41.040001,2671100
2019-11-25,41.500000,44.090000,41.466999,42.810001,42.810001,2295000
2019-11-26,43.099998,43.700001,39.810001,40.549999,40.549999,1779400
2019-11-27,40.799999,42.200001,39.720001,41.860001,41.860001,1278500
2019-11-29,41.820000,42.200001,40.560001,40.770000,40.770000,574800
2019-12-02,41.110001,41.320000,37.840000,39.599998,39.599998,2047900
2019-12-03,37.580002,38.722000,37.500000,37.770000,37.770000,2118900
2019-12-04,38.000000,38.250000,36.090000,36.919998,36.919998,1662400
2019-12-05,36.830002,36.830002,35.810001,35.860001,35.860001,2028400
2019-12-06,35.930000,36.330002,35.599998,35.910000,35.910000,2864400
2019-12-09,34.630001,36.040001,34.099998,35.160000,35.160000,3169400
2019-12-10,34.330002,36.250000,34.259998,34.810001,34.810001,5370700
2019-12-11,34.810001,35.680000,33.060001,35.549999,35.549999,3372400
2019-12-12,35.450001,36.610001,35.139999,35.730000,35.730000,2062800
2019-12-13,36.200001,39.130001,36.009998,38.790001,38.790001,4404000
2019-12-16,38.910000,39.020000,37.130001,38.790001,38.790001,2943600
2019-12-17,37.860001,38.240002,36.020000,37.180000,37.180000,5174100
2019-12-18,37.660000,38.750000,36.810001,38.209999,38.209999,3146200
2019-12-19,37.509998,38.439999,37.500000,38.099998,38.099998,1524500
2019-12-20,37.709999,38.869999,37.599998,38.509998,38.509998,3420600
2019-12-23,38.849998,39.639999,37.410000,37.799999,37.799999,2284100
2019-12-24,37.720001,37.797001,36.619999,37.090000,37.090000,783600
2019-12-26,37.299999,38.200001,37.000000,37.959999,37.959999,1378000
2019-12-27,37.900002,37.952000,35.611000,36.110001,36.110001,3473000
2019-12-30,36.720001,37.200001,35.400002,37.130001,37.130001,1611100
2019-12-31,36.900002,37.950001,36.770000,37.779999,37.779999,1460200
2020-01-02,38.220001,38.250000,36.599998,36.700001,36.700001,1784200
2020-01-03,36.110001,37.699001,35.958000,37.419998,37.419998,1573200
2020-01-06,37.509998,40.070000,37.380001,39.900002,39.900002,5563200
2020-01-07,39.950001,41.540001,39.200001,40.060001,40.060001,4065600
2020-01-08,40.299999,41.080002,39.150002,39.950001,39.950001,1957200
2020-01-09,40.450001,40.965000,39.880001,40.209999,40.209999,1629700
2020-01-10,40.549999,40.880001,39.841999,40.160000,40.160000,1675800
2020-01-13,40.720001,43.520000,40.599998,40.939999,40.939999,5296900
2020-01-14,41.160000,41.398998,38.820000,39.270000,39.270000,2403100
2020-01-15,39.570000,41.490002,39.400002,40.230000,40.230000,2098300
2020-01-16,40.740002,41.777000,39.959999,40.610001,40.610001,2020100
2020-01-17,41.200001,41.720001,40.610001,41.189999,41.189999,1377500
2020-01-21,41.180000,42.275002,40.470001,41.130001,41.130001,2192100
2020-01-22,41.480000,42.669998,41.255001,42.220001,42.220001,1167500
2020-01-23,42.330002,43.250000,40.930000,42.810001,42.810001,1799700
2020-01-24,43.490002,44.029999,40.810001,42.049999,42.049999,2572000
2020-01-27,40.000000,41.330002,39.250000,41.255001,41.255001,2053800
2020-01-28,41.580002,42.209999,40.580002,42.160000,42.160000,1229600
2020-01-29,42.900002,44.990002,42.160000,43.919998,43.919998,2817800
2020-01-30,43.490002,47.200001,43.081001,47.040001,47.040001,2830800
2020-01-31,47.130001,47.259998,45.738998,46.209999,46.209999,1708800
2020-02-03,46.619999,47.480000,43.509998,45.259998,45.259998,2275900
2020-02-04,46.209999,48.490002,45.730000,47.599998,47.599998,1780200
2020-02-05,48.880001,49.076000,43.770000,45.730000,45.730000,2455200
2020-02-06,45.750000,46.299999,44.101002,46.049999,46.049999,1081100
2020-02-07,46.500000,47.980000,46.150002,47.180000,47.180000,1765800
2020-02-10,47.520000,49.000000,47.500000,47.950001,47.950001,1537100
2020-02-11,48.619999,49.419998,47.340000,47.810001,47.810001,1884400
2020-02-12,48.250000,50.119999,48.049999,50.009998,50.009998,2199400
2020-02-13,49.349998,49.470001,47.709999,48.500000,48.500000,3361800
2020-02-14,45.910000,48.689999,44.250000,47.029999,47.029999,8374800
2020-02-18,47.290001,48.580002,46.605000,47.080002,47.080002,3049600
2020-02-19,47.200001,47.860001,46.410000,47.299999,47.299999,2877400
2020-02-20,45.680000,47.029999,44.080002,45.990002,45.990002,5201800
2020-02-21,45.639999,45.790001,43.723999,45.680000,45.680000,2695900
2020-02-24,43.000000,45.349998,42.330002,44.959999,44.959999,3187400
2020-02-25,45.400002,45.602001,43.000000,44.310001,44.310001,4406100
2020-02-26,44.060001,45.389999,43.500000,43.910000,43.910000,2817400
2020-02-27,42.119999,46.580002,41.720001,45.889999,45.889999,7190100
2020-02-28,43.799999,45.840000,43.500000,45.150002,45.150002,4483200
2020-03-02,45.000000,45.779999,43.610001,44.790001,44.790001,5880800
2020-03-03,44.799999,44.860001,42.360001,43.400002,43.400002,4483700
2020-03-04,44.330002,44.900002,43.130001,44.525002,44.525002,2239900
2020-03-05,43.310001,48.119999,43.310001,47.299999,47.299999,5074300
